Date,Price,Open,High,Low,Vol.,Change %,Close,Volume,MA10,MA50,Returns,Volatility,RSI,MACD,UpperBand,LowerBand
2021-09-27,145.37,145.47,145.96,143.82,74.15M,-1.05%,145.37,74150000.0,146.334,148.194,-0.010549959161448297,0.012025374911693082,24.573225516621747,-0.8805027321760974,157.73824039462988,141.57575960537008
2021-09-28,141.91,143.25,144.75,141.69,108.97M,-2.38%,141.91,108970000.0,145.71300000000002,148.1832,-0.023801334525693107,0.013652528599364874,22.659486329743146,-1.229187236078502,157.70428173026008,140.48871826973996
2021-09-29,142.83,142.47,144.45,142.03,74.60M,0.65%,142.83,74600000.0,145.09300000000002,148.11679999999998,0.006482982171799101,0.013681454692917285,26.602830974188223,-1.414974955818849,157.58715881241474,139.70584118758526
2021-09-30,141.5,143.66,144.38,141.28,89.06M,-0.93%,141.5,89060000.0,144.364,148.03879999999998,-0.009311769236154954,0.013738906463470651,31.555555555555586,-1.6505069304778885,157.38411215309284,138.80788784690716
2021-10-01,142.65,141.9,142.92,139.11,94.64M,0.81%,142.65,94640000.0,144.023,147.9558,0.008127208480565473,0.013412027756166501,33.429394812680115,-1.724493441330651,156.75171767407338,138.3402823259266
2021-10-04,139.14,141.76,142.21,138.27,98.32M,-2.46%,139.14,98320000.0,143.643,147.7674,-0.02460567823343862,0.01395329447379928,30.393013100436676,-2.042807733977895,156.14740753860494,137.42859246139508
2021-10-05,141.11,139.49,142.24,139.36,80.86M,1.42%,141.11,80860000.0,143.411,147.6098,0.01415840160988946,0.014852230037786374,33.47245409015032,-2.111768416433989,154.44633781910477,137.57166218089526
2021-10-06,142.0,139.47,142.15,138.37,83.22M,0.63%,142.0,83220000.0,143.026,147.5144,0.006307136276663572,0.01373122980186881,36.204794798862295,-2.070734553213697,152.7916159895296,137.9153840104704
2021-10-07,143.29,143.06,144.21,142.72,61.73M,0.91%,143.29,61730000.0,142.672,147.48059999999998,0.009084507042253387,0.01392828607071989,44.02244281398359,-1.9120814176056342,151.05977939622034,138.56922060377968
2021-10-08,142.9,144.03,144.18,142.56,58.77M,-0.27%,142.9,58770000.0,142.27,147.4258,-0.00272175308814282,0.013889342120690503,49.902152641878686,-1.797101537370196,150.49029022367702,138.53170977632303
2021-10-11,142.81,142.27,144.81,141.81,64.45M,-0.06%,142.81,64450000.0,142.01399999999998,147.3648,-0.0006298110566830273,0.013616617864676963,48.45309381237524,-1.6937172831985947,149.70005465047282,138.6479453495272
