Date,Price,Open,High,Low,Vol.,Change %,Close,Volume,MA10,MA50,Returns,Volatility,RSI,MACD,UpperBand,LowerBand
2021-09-24,299.35,298.23,299.8,296.93,15.00M,-0.07%,299.35,15000000.0,299.328,293.8634,-0.0007010281746561153,0.011571900052261984,47.14877349474361,1.265162448734884,305.76983711128423,293.8241628887157
2021-09-27,294.17,296.14,296.47,292.94,23.57M,-1.73%,294.17,23570000.0,299.046,294.1318,-0.017304159011190978,0.012886947041715233,41.56135916877284,0.7887047247073724,306.00141484054205,293.03758515945793
2021-09-28,283.52,289.8,290.78,282.75,43.19M,-3.62%,283.52,43190000.0,297.419,294.26199999999994,-0.03620355576707357,0.016425126778531755,31.94895089768552,-0.4431491015216693,307.90633187015334,289.1256681298467
2021-09-29,284.0,285.1,286.77,283.01,26.35M,0.17%,284.0,26350000.0,295.337,294.3556,0.0016930022573364845,0.014766608532697949,34.857142857142904,-1.3649360126524357,308.8821778054595,286.36182219454054
2021-09-30,281.92,285.71,287.83,281.62,32.34M,-0.73%,281.92,32340000.000000004,293.00699999999995,294.366,-0.007323943661971755,0.014479432895240753,34.432151727252275,-2.2375048346192443,309.69542863969764,283.5575713603024
2021-10-01,289.1,282.12,289.98,281.29,30.09M,2.55%,289.1,30090000.0,291.93,294.4252,0.02546821793416565,0.01736966490647753,42.13986849970116,-2.32287921268869,309.32387162581625,282.72412837418375
2021-10-04,283.11,287.4,287.75,280.25,31.35M,-2.07%,283.11,31350000.0,290.81100000000004,294.29400000000004,-0.020719474230370127,0.017588156762660134,34.376170850505815,-2.8411311702907938,309.372561311042,280.87243868895814
2021-10-05,288.76,284.05,290.4,284.05,24.99M,2.00%,288.76,24990000.0,290.207,294.2882,0.019956907209211838,0.019097133647709107,35.12962962962963,-2.764079214904541,308.86334606872117,280.2396539312788
2021-10-06,293.11,285.78,293.63,285.51,28.00M,1.51%,293.11,28000000.0,289.66,294.4196,0.015064413353650163,0.019301300367570676,39.551337359792925,-2.3252028485489404,308.2675696484903,280.12543035150975
2021-10-07,294.85,295.18,296.64,293.92,20.43M,0.59%,294.85,20430000.0,289.189,294.5922,0.005936337893623689,0.019395119060576036,45.380934854619085,-1.816052386605918,308.0786912194985,280.0743087805015
2021-10-08,294.85,296.22,296.64,293.76,17.69M,0.00%,294.85,17690000.0,288.739,294.7592,0.0,0.019399246181281207,50.56387123231495,-1.3964495758345379,308.01984262414703,280.047157375853
2021-10-11,294.23,292.92,297.97,292.75,19.30M,-0.21%,294.23,19300000.0,288.745,294.94559999999996,-0.0021027641173477774,0.018588210207120225,49.417058703211296,-1.1012456690953059,307.81331361383695,279.977686386163
2021-10-12,292.88,295.34,295.44,292.35,17.97M,-0.46%,292.88,17970000.0,289.68100000000004,295.1068,-0.004588247289535441,0.013779652597851712,43.8656909169178,-0.9651030564751863,307.1920402857464,279.90795971425365
2021-10-13,296.31,294.91,297.28,293.49,23.42M,1.17%,296.31,23420000.0,290.91200000000003,295.29060000000004,0.011711281070745816,0.014009004024285659,46.67757104886527,-0.5738220573400667,305.781794090138,280.467205909862
2021-10-14,302.75,299.21,303.27,297.83,27.26M,2.17%,302.75,27260000.0,292.995,295.6154,0.02173399480274041,0.01433070124470371,53.083061298512845,0.25300860645342027,305.20132596631106,280.800674033689
2021-10-15,304.21,302.34,304.45,300.52,25.38M,0.48%,304.21,25380000.0,294.50600000000003,295.9092,0.004822460776217952,0.01282152410404045,59.762738234150085,1.0143943560756838,306.06974180290183,280.3662581970982
2021-10-18,307.29,303.57,308.21,302.69,22.73M,1.01%,307.29,22730000.0,296.92400000000004,296.2658,0.010124584990631513,0.009055151424238229,77.10376282782211,1.8450596088443376,308.1794969918516,279.55550300814843
